"","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"7803","2016","UPPER EAST SIDE (79-96)","1544","1094","350 EAST 82ND   STREET","10028","02/04/2016",664450,-73.9524316367622,40.7747782630644
"7804","2016","UPPER EAST SIDE (79-96)","1544","1106","350 EAST 82ND STREET","10028","09/28/2016",880000,-73.9524316367622,40.7747782630644
"7805","2016","UPPER EAST SIDE (79-96)","1544","1107","350 EAST 82ND   STREET","10028","02/24/2016",2870000,-73.9524316367622,40.7747782630644
"7806","2016","UPPER EAST SIDE (79-96)","1544","1113","350 EAST 82ND   STREET","10028","03/15/2016",835000,-73.9524316367622,40.7747782630644
"7807","2016","UPPER EAST SIDE (79-96)","1544","1140","350 EAST 82ND STREET","10028","02/24/2016",3520000,-73.9524316367622,40.7747782630644
"7808","2016","UPPER EAST SIDE (79-96)","1544","1150","350 EAST 82ND STREET","10028","12/16/2016",1850000,-73.9524316367622,40.7747782630644
"7809","2016","UPPER EAST SIDE (79-96)","1544","1202","306 EAST 82ND   STREET","10028","04/15/2016",840000,-73.9531751800039,40.7750914677462
"7810","2016","UPPER EAST SIDE (79-96)","1544","1207","306 EAST 82ND STREET","10028","09/27/2016",2300000,-73.9531751800039,40.7750914677462
"7811","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81 STREET, 8F","10028","09/07/2016",993125,-73.9529519697455,40.7741828685079
"7812","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST   STREET, 14M","10028","10/06/2016",999999,-73.9529519697455,40.7741828685079
"7813","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 11A","10028","01/05/2016",950000,-73.9529519697455,40.7741828685079
"7814","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 11E","10028","11/16/2016",950000,-73.9529519697455,40.7741828685079
"7815","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 12A","10028","05/11/2016",850000,-73.9529519697455,40.7741828685079
"7816","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 12G","10028","10/21/2016",420000,-73.9529519697455,40.7741828685079
"7817","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 1N","10028","04/04/2016",648000,-73.9529519697455,40.7741828685079
"7818","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 2F","10028","11/30/2016",775000,-73.9529519697455,40.7741828685079
"7819","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 5C","10028","05/27/2016",460000,-73.9529519697455,40.7741828685079
"7820","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 6D","10028","05/26/2016",525000,-73.9529519697455,40.7741828685079
"7821","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 7G","10028","11/03/2016",370000,-73.9529519697455,40.7741828685079
"7822","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 7K","10028","12/14/2016",1300000,-73.9529519697455,40.7741828685079
"7823","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 8C","10028","06/27/2016",628000,-73.9529519697455,40.7741828685079
"7824","2016","UPPER EAST SIDE (79-96)","1544","19","345 EAST 81ST STREET, 9F","10028","12/01/2016",974000,-73.9529519697455,40.7741828685079
"7825","2016","UPPER EAST SIDE (79-96)","1545","34","330 EAST 83RD STREET, LK","10028","12/21/2016",319000,-73.952311933967,40.7755549744149
"7826","2016","UPPER EAST SIDE (79-96)","1545","39","320 EAST 83RD   STREET, 4B","10028","10/21/2016",540000,-73.9524779699929,40.7756236614532
"7827","2016","UPPER EAST SIDE (79-96)","1545","39","320 EAST 83RD STREET, 1C","10028","03/24/2016",595000,-73.9524779699929,40.7756236614532
"7828","2016","UPPER EAST SIDE (79-96)","1545","39","320 EAST 83RD STREET, 4DE","10028","04/28/2016",1439900,-73.9524779699929,40.7756236614532
"7829","2016","UPPER EAST SIDE (79-96)","1546","19","331 EAST 83RD STREET, 3","10028","07/08/2016",2750000,-73.9523010925068,40.7755686936163
"7830","2016","UPPER EAST SIDE (79-96)","1546","35","332 EAST 84TH STREET, 5H","10028","01/20/2016",820000,-73.951816838709,40.7761778238953
"7831","2016","UPPER EAST SIDE (79-96)","1546","35","332 EAST 84TH STREET, 6-F","10028","03/14/2016",705000,-73.951816838709,40.7761778238953
"7832","2016","UPPER EAST SIDE (79-96)","1546","6","305 EAST 83 STREET, 1F","10028","08/18/2016",350000,-73.9527378378257,40.7757527710043
"7833","2016","UPPER EAST SIDE (79-96)","1547","1012","1628 2 AVENUE","10028","08/01/2016",598800,-73.9524807050319,40.7768505602267
"7834","2016","UPPER EAST SIDE (79-96)","1547","49","1632 2ND AVENUE, 1205","10028","01/04/2016",575000,-73.9524084221405,40.7769493409346
"7835","2016","UPPER EAST SIDE (79-96)","1547","49","300 EAST 85TH STREET, 1402","10028","03/30/2016",850000,-73.9518884295535,40.7770369565891
"7836","2016","UPPER EAST SIDE (79-96)","1547","49","300 EAST 85TH STREET, 1403","10028","08/31/2016",635000,-73.9518884295535,40.7770369565891
"7837","2016","UPPER EAST SIDE (79-96)","1547","49","300 EAST 85TH STREET, 1405","10028","09/07/2016",705000,-73.9518884295535,40.7770369565891
"7838","2016","UPPER EAST SIDE (79-96)","1547","49","300 EAST 85TH STREET, 203","10028","05/16/2016",590000,-73.9518884295535,40.7770369565891
"7839","2016","UPPER EAST SIDE (79-96)","1547","49","300 EAST 85TH STREET, 3205","10028","04/18/2016",1775000,-73.9518884295535,40.7770369565891
"7840","2016","UPPER EAST SIDE (79-96)","1548","14","335 EAST 85TH STREET, 3A","10028","09/27/2016",260000,-73.9513036751133,40.7768088977713
"7841","2016","UPPER EAST SIDE (79-96)","1549","18","345 EAST 86TH   STREET, 5C","10028","08/08/2016",749000,-73.9506388709559,40.7774179465525
"7842","2016","UPPER EAST SIDE (79-96)","1549","18","345 EAST 86TH STREET, 14C","10028","06/28/2016",780000,-73.9506388709559,40.7774179465525
"7843","2016","UPPER EAST SIDE (79-96)","1549","18","345 EAST 86TH STREET, 17B","10028","12/19/2016",540000,-73.9506388709559,40.7774179465525
"7844","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87 STREET, 19A","10128","09/22/2016",824782,-73.9508872746198,40.778408902673
"7845","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87, 15F","10128","01/12/2016",720000,-73.9508872746198,40.778408902673
"7846","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87TH STREET, 11A","10128","02/24/2016",850000,-73.9508872746198,40.778408902673
"7847","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87TH STREET, 18E","10128","09/09/2016",800000,-73.9508872746198,40.778408902673
"7848","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87TH STREET, 19F","10128","07/19/2016",850000,-73.9508872746198,40.778408902673
"7849","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87TH STREET, 22F","10128","09/07/2016",745000,-73.9508872746198,40.778408902673
"7850","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87TH STREET, 25B","10128","08/03/2016",662500,-73.9508872746198,40.778408902673
"7851","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87TH STREET, 3D","10128","04/12/2016",899000,-73.9508872746198,40.778408902673
"7852","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87TH STREET, 7A","10128","01/18/2016",800000,-73.9508872746198,40.778408902673
"7853","2016","UPPER EAST SIDE (79-96)","1550","1","301 EAST 87TH STREET, 9E","10128","03/01/2016",751377,-73.9508872746198,40.778408902673
"7854","2016","UPPER EAST SIDE (79-96)","1550","1010","360 EAST 88TH   STREET","10128","07/13/2016",3615000,-73.9494284087827,40.7785976584937
"7855","2016","UPPER EAST SIDE (79-96)","1550","1036","360 EAST 88 STREET","10128","01/20/2016",618000,-73.9494284087827,40.7785976584937
"7856","2016","UPPER EAST SIDE (79-96)","1550","1037","360 EAST 88TH   STREET","10128","08/19/2016",900000,-73.9494284087827,40.7785976584937
"7857","2016","UPPER EAST SIDE (79-96)","1550","1052","360 EAST 88TH STREET","10128","03/22/2016",650000,-73.9494284087827,40.7785976584937
"7858","2016","UPPER EAST SIDE (79-96)","1550","1053","360 EAST 88TH STREET","10128","03/22/2016",2900000,-73.9494284087827,40.7785976584937
"7859","2016","UPPER EAST SIDE (79-96)","1550","1057","360 EAST 88TH STREET","10128","05/02/2016",633000,-73.9494284087827,40.7785976584937
"7860","2016","UPPER EAST SIDE (79-96)","1550","1071","360 EAST 88TH   STREET","10128","08/17/2016",1700000,-73.9494284087827,40.7785976584937
"7861","2016","UPPER EAST SIDE (79-96)","1550","1117","360 EAST 88TH   STREET","10128","06/21/2016",1645000,-73.9494284087827,40.7785976584937
"7862","2016","UPPER EAST SIDE (79-96)","1550","1118","360 EAST 88TH STREET","10128","02/24/2016",2225000,-73.9494284087827,40.7785976584937
"7863","2016","UPPER EAST SIDE (79-96)","1550","1131","360 EAST 88TH STREET","10128","01/13/2016",3950000,-73.9494284087827,40.7785976584937
"7864","2016","UPPER EAST SIDE (79-96)","1550","1157","360 EAST 88TH STREET","10128","10/13/2016",3950000,-73.9494284087827,40.7785976584937
"7865","2016","UPPER EAST SIDE (79-96)","1550","45","302 EAST 88TH STREET, 2C","10128","05/18/2016",506000,-73.9504102148281,40.7790097956493
"7866","2016","UPPER EAST SIDE (79-96)","1550","45","302 EAST 88TH STREET, 7H","10128","01/07/2016",450000,-73.9504102148281,40.7790097956493
"7867","2016","UPPER EAST SIDE (79-96)","1550","7","311 EAST 87TH STREET, 7C","10128","05/24/2016",375000,-73.9507176246269,40.7783374670917
"7868","2016","UPPER EAST SIDE (79-96)","1551","1001","348 EAST 89TH   STREET","10128","09/26/2016",650000,-73.9491751166065,40.7793084337805
"7869","2016","UPPER EAST SIDE (79-96)","1551","1005","348 EAST 89TH STREET","10128","06/13/2016",690000,-73.9491751166065,40.7793084337805
"7870","2016","UPPER EAST SIDE (79-96)","1551","5","305 EAST 88TH STREET, 4EF","10128","01/12/2016",1337000,-73.9503632753298,40.77900977544
"7871","2016","UPPER EAST SIDE (79-96)","1551","5","315 EAST 88TH STREET, 4G","10128","01/27/2016",1150000,-73.9501936243682,40.7789383390938
"7872","2016","UPPER EAST SIDE (79-96)","1552","1130","300 EAST 90TH STREET","10128","05/17/2016",760000,-73.9495318441176,40.7802802271181
"7873","2016","UPPER EAST SIDE (79-96)","1552","13","321 EAST 89TH STREET, 1D","10128","07/15/2016",375000,-73.9496371281984,40.779525470784
"7874","2016","UPPER EAST SIDE (79-96)","1552","13","321 EAST 89TH STREET, 4D","10128","05/03/2016",382000,-73.9496371281984,40.779525470784
"7875","2016","UPPER EAST SIDE (79-96)","1552","13","321 EAST 89TH STREET, 5D","10128","06/14/2016",390000,-73.9496371281984,40.779525470784
"7876","2016","UPPER EAST SIDE (79-96)","1552","34","330 EAST 90TH STREET, 4D","10128","06/06/2016",325000,-73.9490228852903,40.7800659136972
"7877","2016","UPPER EAST SIDE (79-96)","1552","9","313 EAST 89TH   STREET, 3G","10128","08/01/2016",250000,-73.9497742956185,40.7795804253727
"7878","2016","UPPER EAST SIDE (79-96)","1552","9","313 EAST 89TH STREET, 3C","10128","08/15/2016",430000,-73.9497742956185,40.7795804253727
"7879","2016","UPPER EAST SIDE (79-96)","1554","1005","1760 SECOND AVENUE","10128","04/19/2016",880000,-73.9491012421203,40.7814794871812
"7880","2016","UPPER EAST SIDE (79-96)","1554","1020","1760 SECOND AVENUE","10128","05/19/2016",925000,-73.9491012421203,40.7814794871812
"7881","2016","UPPER EAST SIDE (79-96)","1554","1022","1760 2 AVENUE","10128","07/01/2016",520000,-73.9491012421203,40.7814794871812
"7882","2016","UPPER EAST SIDE (79-96)","1554","1047","1760 2 AVENUE","10128","07/11/2016",1450000,-73.9491012421203,40.7814794871812
"7883","2016","UPPER EAST SIDE (79-96)","1554","1052","1760 2 AVENUE","10128","09/30/2016",765000,-73.9491012421203,40.7814794871812
"7884","2016","UPPER EAST SIDE (79-96)","1554","1055","1760 SECOND AVENUE","10128","07/15/2016",1130000,-73.9491012421203,40.7814794871812
"7885","2016","UPPER EAST SIDE (79-96)","1554","1120","1760 2 AVENUE","10128","07/25/2016",2350000,-73.9491012421203,40.7814794871812
"7886","2016","UPPER EAST SIDE (79-96)","1554","23","333 EAST 91 STREET, 9D","10128","12/23/2016",1600000,-73.9485205019609,40.7806914901271
"7887","2016","UPPER EAST SIDE (79-96)","1554","23","333 EAST 91ST STREET, 14CD","10128","04/15/2016",3900000,-73.9485205019609,40.7806914901271
"7888","2016","UPPER EAST SIDE (79-96)","1554","23","333 EAST 91ST STREET, 15B","10128","08/26/2016",1555000,-73.9485205019609,40.7806914901271
"7889","2016","UPPER EAST SIDE (79-96)","1554","23","333 EAST 91ST STREET, 17A","10128","04/18/2016",2375000,-73.9485205019609,40.7806914901271
"7890","2016","UPPER EAST SIDE (79-96)","1554","23","333 EAST 91ST STREET, 21C","10128","06/29/2016",1840000,-73.9485205019609,40.7806914901271
"7891","2016","UPPER EAST SIDE (79-96)","1554","23","333 EAST 91ST STREET, 30AB","10128","10/17/2016",3636170,-73.9485205019609,40.7806914901271
"7892","2016","UPPER EAST SIDE (79-96)","1554","23","333 EAST 91ST STREET, 5F","10128","09/23/2016",590000,-73.9485205019609,40.7806914901271
"7893","2016","UPPER EAST SIDE (79-96)","1555","1122","300 EAST 93RD   STREET","10128","07/08/2016",850000,-73.94829905265,40.7822229533158
"7894","2016","UPPER EAST SIDE (79-96)","1555","1138","300 EAST 93RD STREET","10128","07/20/2016",2192500,-73.94829905265,40.7822229533158
"7895","2016","UPPER EAST SIDE (79-96)","1555","1149","300 EAST 93RD   STREET","10128","04/08/2016",1020000,-73.94829905265,40.7822229533158
"7896","2016","UPPER EAST SIDE (79-96)","1555","1210","300 EAST 93RD STREET","10128","06/30/2016",860000,-73.94829905265,40.7822229533158
"7897","2016","UPPER EAST SIDE (79-96)","1555","1238","300 EAST 93RD STREET","10128","03/04/2016",550000,-73.94829905265,40.7822229533158
"7898","2016","UPPER EAST SIDE (79-96)","1555","1273","300 EAST 93RD   STREET","10128","08/23/2016",950000,-73.94829905265,40.7822229533158
"7899","2016","UPPER EAST SIDE (79-96)","1555","1310","300 EAST 93RD STREET","10128","05/03/2016",775000,-73.94829905265,40.7822229533158
"7900","2016","UPPER EAST SIDE (79-96)","1555","1313","300 EAST 93RD STREET","10128","12/05/2016",780000,-73.94829905265,40.7822229533158
"7901","2016","UPPER EAST SIDE (79-96)","1555","18","331 EAST 92ND STREET, 3C","10128","01/06/2016",310000,-73.9480903156067,40.7813308205322
"7902","2016","UPPER EAST SIDE (79-96)","1555","19","333 EAST 92ND STREET, 3C","10128","08/18/2016",710000,-73.9480578286043,40.7813170822168
"7903","2016","UPPER EAST SIDE (79-96)","1555","23","1781 1 AVENUE","10128","03/02/2016",515000,-73.9465850794916,40.7807180566337
"7904","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93 STREET, 27H","10128","10/04/2016",633000,-73.9465916737016,40.781500309317
"7905","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, #19EF","10128","11/01/2016",1425000,-73.9465916737016,40.781500309317
"7906","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 11G","10128","09/09/2016",626000,-73.9465916737016,40.781500309317
"7907","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 12F","10128","01/29/2016",535000,-73.9465916737016,40.781500309317
"7908","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 15D","10128","10/11/2016",625000,-73.9465916737016,40.781500309317
"7909","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 16G","10128","09/14/2016",649000,-73.9465916737016,40.781500309317
"7910","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 17C","10128","10/26/2016",575000,-73.9465916737016,40.781500309317
"7911","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 19C","10128","01/06/2016",565000,-73.9465916737016,40.781500309317
"7912","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 20E","10128","06/20/2016",545000,-73.9465916737016,40.781500309317
"7913","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 24G","10128","05/19/2016",615000,-73.9465916737016,40.781500309317
"7914","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 24H","10128","05/16/2016",565000,-73.9465916737016,40.781500309317
"7915","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 25H","10128","01/19/2016",609000,-73.9465916737016,40.781500309317
"7916","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 27A","10128","08/25/2016",615000,-73.9465916737016,40.781500309317
"7917","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 30I","10128","12/20/2016",625000,-73.9465916737016,40.781500309317
"7918","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 30K","10128","06/28/2016",575000,-73.9465916737016,40.781500309317
"7919","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 5B","10128","04/22/2016",550000,-73.9465916737016,40.781500309317
"7920","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD STREET, 6K","10128","04/15/2016",515000,-73.9465916737016,40.781500309317
"7921","2016","UPPER EAST SIDE (79-96)","1555","23","340 EAST 93RD, 8B","10128","12/21/2016",630000,-73.9465916737016,40.781500309317
"7922","2016","UPPER EAST SIDE (79-96)","1556","23","345 EAST 93 STREET, 26A","10128","02/09/2016",530000,-73.9465447324488,40.7815002875523
"7923","2016","UPPER EAST SIDE (79-96)","1556","23","345 EAST 93RD   STREET, 13K","10128","12/19/2016",605000,-73.9465447324488,40.7815002875523
"7924","2016","UPPER EAST SIDE (79-96)","1556","23","345 EAST 93RD STREET, 12D","10128","07/13/2016",560000,-73.9465447324488,40.7815002875523
"7925","2016","UPPER EAST SIDE (79-96)","1556","23","345 EAST 93RD STREET, 12F","10128","05/17/2016",569000,-73.9465447324488,40.7815002875523
"7926","2016","UPPER EAST SIDE (79-96)","1556","23","345 EAST 93RD STREET, 12K","10128","02/11/2016",585000,-73.9465447324488,40.7815002875523
"7927","2016","UPPER EAST SIDE (79-96)","1556","23","345 EAST 93RD STREET, 23H","10128","07/19/2016",570000,-73.9465447324488,40.7815002875523
"7928","2016","UPPER EAST SIDE (79-96)","1556","23","345 EAST 93RD STREET, 8A","10128","08/16/2016",570000,-73.9465447324488,40.7815002875523
"7929","2016","UPPER EAST SIDE (79-96)","1556","35","330 EAST 94TH STREET, 2B","10128","01/22/2016",430000,-73.9471793956375,40.7825710269027
"7930","2016","UPPER EAST SIDE (79-96)","1559","10","425 EAST 79TH STREET, 12G","10075","06/27/2016",817000,-73.9519570228697,40.7720443064691
"7931","2016","UPPER EAST SIDE (79-96)","1559","10","425 EAST 79TH STREET, 15J","10075","06/01/2016",850000,-73.9519570228697,40.7720443064691
"7932","2016","UPPER EAST SIDE (79-96)","1559","10","425 EAST 79TH STREET, 1G","10075","07/12/2016",360000,-73.9519570228697,40.7720443064691
"7933","2016","UPPER EAST SIDE (79-96)","1559","10","425 EAST 79TH STREET, 6H","10075","01/28/2016",626000,-73.9519570228697,40.7720443064691
"7934","2016","UPPER EAST SIDE (79-96)","1559","10","425 EAST 79TH STREET, 7J","10075","12/13/2016",820000,-73.9519570228697,40.7720443064691
